Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
19-02-2019,260.5,267.25,260.5,262.5,263.7,916974,7997,241803758,187218,20.42,6.75,2
18-02-2019,263.05,265.5,258.8,259.75,262.26,985624,9508,258491466,374310,37.98,6.7,-3.3
15-02-2019,268.5,269,261.3,262.95,263.86,926380,7180,244436687,259052,27.96,7.7,-5.55
14-02-2019,268.5,268.65,264,267.05,266.43,1325699,9278,353207103,337988,25.5,4.65,-1.45
13-02-2019,276.9,278,266.75,268.25,272.31,1558443,7588,424377274,764022,49.02,11.25,-8.65
12-02-2019,280.25,282.2,274.5,275.4,278.59,739466,5507,206007832,245623,33.22,7.7,-4.85
11-02-2019,286,286,279,279.8,281.48,616744,4908,173603271,170340,27.62,7,-6.2
08-02-2019,285.5,287.3,282.4,285.05,284.82,704422,6278,200634897,157802,22.4,4.9,-0.45
07-02-2019,289.8,294,286.85,287.6,290.02,1799597,10311,521923921,583748,32.44,7.15,-2.2
06-02-2019,285.4,288.9,283.6,288.2,286.92,911063,6387,261400067,303071,33.27,5.3,2.8
05-02-2019,284.05,286.75,283,284.5,285.11,677418,4984,193137412,116862,17.25,3.75,0.45
04-02-2019,283.4,284.85,278,283.6,281.98,1106833,7757,312109541,229265,20.71,6.85,0.2
01-02-2019,296.05,302.35,282,284.3,291.97,4499756,26853,1313808849,554682,12.33,20.35,-11.75
31-01-2019,289.9,294.5,287.75,293.35,291.38,1920682,13807,559641577,721712,37.58,6.75,3.45
30-01-2019,280.8,290,280.4,287.5,285.85,1230092,6274,351623798,571876,46.49,9.6,6.7
29-01-2019,282,286,276.6,280.75,282.18,795755,5080,224548354,226598,28.48,9.4,-1.25
28-01-2019,286.4,286.5,277.45,281.6,281.38,641526,5011,180510934,155073,24.17,9.05,-4.8
25-01-2019,288.5,291,283.25,285.25,287.99,498339,3725,143514873,117854,23.65,7.75,-3.25
24-01-2019,285.5,289.9,285.5,287.95,287.87,578602,4191,166561678,94462,16.33,4.4,2.45
23-01-2019,290.05,294.7,285.4,286.5,288.92,578169,4138,167042188,160843,27.82,9.3,-3.55
22-01-2019,292.35,292.8,288.2,290.3,290.19,713849,3721,207148719,209089,29.29,4.6,-2.05
21-01-2019,295.15,296.75,291.1,292.35,293.87,1451832,4911,426653750,667794,46,5.65,-2.8
18-01-2019,298.05,299.7,294.2,295.2,296.74,1061221,3984,314908888,537083,50.61,5.5,-2.85
17-01-2019,303.3,304.5,295.4,297.35,298.53,2476004,8925,739154308,1386086,55.98,9.1,-5.95
16-01-2019,303,306.4,302,302.75,304.16,1198578,6838,364557327,272564,22.74,4.4,-0.25
15-01-2019,301.3,303.6,300.55,301,301.53,1159145,4617,349518433,595179,51.35,3.05,-0.3
14-01-2019,301.6,303.4,299.45,300.5,301.38,1574072,5002,474395592,908913,57.74,3.95,-1.1
11-01-2019,305.5,306,301.1,302.55,303.15,1117724,6626,338834900,377806,33.8,4.9,-2.95
10-01-2019,305.15,307.2,302.95,304.65,304.86,1420815,9157,433152266,496547,34.95,4.25,-0.5
09-01-2019,306,306.95,300.85,305.05,304.32,1341992,8173,408394567,380491,28.35,6.1,-0.95
08-01-2019,295,305.8,294.7,305.1,301.24,1613023,11438,485912053,597867,37.07,11.1,10.1
07-01-2019,301,301.35,294.65,295.7,297.64,996250,6037,296519881,315110,31.63,6.7,-5.3
04-01-2019,293.8,298.95,291.45,297.5,296.23,1642285,7780,486495961,478002,29.11,7.5,3.7
03-01-2019,294.75,295.75,290.2,291.05,293.15,1648244,7225,483175169,809162,49.09,5.55,-3.7
02-01-2019,299.35,302.2,293.1,293.85,298.02,1691617,10836,504143899,296815,17.55,9.1,-5.5
01-01-2019,297,300.15,293.8,299.35,296.22,2978586,9574,882311909,1444670,48.5,6.35,2.35
31-12-2018,296.5,298.1,295.05,295.65,295.96,1779006,7296,526515300,973523,54.72,3.05,-0.85
28-12-2018,294.7,297.05,293.6,294.45,295.27,1195602,7179,353021859,562106,47.01,3.45,-0.25
27-12-2018,295.2,297.5,291.05,291.85,293.87,905888,6782,266214899,245916,27.15,6.45,-3.35
26-12-2018,293,294.8,287.2,293.95,291.28,1965380,8730,572477463,858424,43.68,7.6,0.95
24-12-2018,292.5,294.95,289.85,292.8,291.98,1649779,8276,481707993,647359,39.24,5.1,0.3
21-12-2018,294,296.45,290.05,291.65,292.52,1994307,10628,583375489,945555,47.41,6.4,-2.35
20-12-2018,299.4,301.5,293,293.85,297.48,2250216,9100,669392481,818687,36.38,8.5,-5.55
19-12-2018,294.5,301.95,294.05,300.4,299.85,3368259,17317,1009976845,1633139,48.49,7.9,5.9
18-12-2018,288.3,294,287,292.55,290.82,1555559,9709,452390565,749806,48.2,7,4.25
17-12-2018,289.6,291.3,287.1,288.65,288.6,1490329,8620,430114081,781628,52.45,4.2,-0.95
14-12-2018,290,290.85,286.95,289.15,288.98,1000259,5947,289056307,157355,15.73,3.9,-0.85
13-12-2018,289.6,294.05,286,288.6,289.93,1542462,10053,447200489,370059,23.99,8.05,-1
12-12-2018,283.5,285.8,282.55,285.25,284.31,844352,6617,240055104,189395,22.43,3.25,1.75
11-12-2018,269,283,267.3,281.2,277.7,1231049,9174,341867356,112645,9.15,15.7,12.2
10-12-2018,261.1,276.4,261.1,273.4,273.5,763037,6441,208693652,165681,21.71,15.3,12.3
07-12-2018,276.55,277.5,272.25,275.4,274.57,697518,4098,191515925,227832,32.66,5.25,-1.15
06-12-2018,277.1,279,275,275.75,276.5,602183,4223,166500968,146809,24.38,4,-1.35
05-12-2018,282,283.05,277.7,280.2,281.08,686643,5467,193004782,102742,14.96,5.35,-1.8
04-12-2018,287.55,287.9,281.9,282.3,283.98,982218,5245,278930358,531356,54.1,6,-5.25
03-12-2018,287.4,287.9,283.4,287,285.67,712981,4565,203678533,100263,14.06,4.5,-0.4
30-11-2018,289.65,290.8,283.3,284.35,286.42,812783,6079,232797905,124761,15.35,7.5,-5.3
29-11-2018,288.75,289.65,284.25,286.25,287.3,782172,5352,224715998,195674,25.02,5.4,-2.5
28-11-2018,289.5,292.45,283,284.15,287.73,1414725,9272,407060590,266429,18.83,9.45,-5.35
27-11-2018,285,290.2,283.9,289.05,288.17,1246974,7265,359339166,166511,13.35,6.3,4.05
26-11-2018,283.5,286.8,279.75,285.7,283.67,953082,6521,270364307,177288,18.6,7.05,2.2
22-11-2018,286.5,287,281.5,282.6,284.26,493534,4121,140291309,78989,16,5.5,-3.9
21-11-2018,284,289.5,283.3,286.55,286.58,1825790,6950,523232919,123567,6.77,6.2,2.55
20-11-2018,286.5,288.65,282,283.05,285.33,913371,5839,260607871,131641,14.41,6.65,-3.45
19-11-2018,292,293.4,286.3,288.2,288.81,697713,6352,201503853,139345,19.97,7.1,-3.8
16-11-2018,286.05,291.05,282.85,290.3,288.16,1548651,10087,446257856,385563,24.9,8.2,4.25
15-11-2018,283.7,287,281.3,285.3,284.54,1004630,7143,285854600,174963,17.42,5.7,1.6
14-11-2018,280.05,287.7,279.1,283.7,281.27,7343921,11421,2065617591,5756552,78.39,8.6,3.65
13-11-2018,276.5,279.9,273.5,278.15,276.31,965595,6387,266805798,294691,30.52,6.4,1.65
12-11-2018,284,284,276.85,277.75,279.48,1745463,6416,487820691,171702,9.84,7.15,-6.25
09-11-2018,287.1,287.45,282.55,283,285.17,4075029,8080,1162085876,3208420,78.73,4.9,-4.1
07-11-2018,289.9,290,285.95,286.65,286.86,250372,2660,71821963,109217,43.62,4.05,-3.25
06-11-2018,297.8,298.15,284.3,286.5,289.73,2486352,16580,720371807,348155,14,13.85,-11.3
05-11-2018,286,299.9,283.75,295.3,292.13,2519900,18023,736148641,382091,15.16,16.15,9.3
02-11-2018,287.1,292.65,283.25,285.45,288.33,1738174,11493,501171385,406926,23.41,9.4,-1.65
01-11-2018,282.5,288.35,278.85,285.7,284.83,1765394,11479,502836825,248375,14.07,9.5,3.2
31-10-2018,275,281.8,268.7,280.5,275.91,1620969,13691,447238760,292187,18.03,13.1,5.5
30-10-2018,267.2,279,266.15,273.15,274.56,2144031,14385,588674501,298917,13.94,12.85,5.95
29-10-2018,248.95,268.75,248.3,268.05,262.48,2416167,15994,634187698,504151,20.87,20.45,19.1
26-10-2018,254,254,247.65,248.1,249.8,1037269,7705,259108548,233109,22.47,6.35,-5.9
25-10-2018,254.8,255,248.4,249.65,250.3,1439903,11840,360403993,536706,37.27,6.6,-5.15
24-10-2018,259.5,261.85,252.9,255.5,256.71,1270634,8201,326185600,372300,29.3,8.95,-4
23-10-2018,258.3,259,254.95,255.35,256.62,1194413,8034,306504643,339675,28.44,4.05,-2.95
22-10-2018,264.55,266.5,259,259.95,262.87,3525967,8836,926857538,2658176,75.39,7.5,-4.6
19-10-2018,260,264,258.1,260.85,260.73,1526541,8238,398017903,439855,28.81,5.9,0.85
17-10-2018,274.45,275,259.9,261.15,266.54,1282755,9188,341901161,262513,20.46,15.1,-13.3
16-10-2018,264.8,271,263.6,270.2,267.71,1837519,8561,491925566,863560,47,7.4,5.4
15-10-2018,263.35,265.6,261,263.35,263.14,896570,6811,235922228,135956,15.16,4.6,0
12-10-2018,265,268,261.5,263.35,264.84,6700498,11518,1774578639,3291836,49.13,6.5,-1.65
11-10-2018,268.8,271.25,261.1,262.15,264.08,2638145,19739,696681100,757310,28.71,10.15,-6.65
10-10-2018,261.95,279.4,261.15,278.1,271.71,1684200,11941,457615852,389689,23.14,18.25,16.15
09-10-2018,268.7,268.7,259.7,262.65,263.47,1145115,9832,301698498,232235,20.28,9,-6.05
08-10-2018,259.15,268.35,258.55,266,262.6,1077520,9426,282953512,226624,21.03,9.8,6.85
05-10-2018,271,272,255.95,257.8,263.45,2129211,17252,560945672,500930,23.53,16.05,-13.2
04-10-2018,268.95,272.4,265.8,270.6,269.61,998578,8606,269224475,161901,16.21,6.6,1.65
03-10-2018,274,278.3,269.95,270.7,273.43,1566631,9087,428364322,496108,31.67,8.35,-3.3
01-10-2018,265.5,274.25,264.4,273.05,269.02,1464835,9846,394065421,328466,22.42,9.85,7.55
28-09-2018,266.85,272.75,262.4,265,267.3,1981859,14593,529746148,448322,22.62,10.35,-1.85
27-09-2018,264.05,268.15,263.9,265,266.11,939783,8888,250087732,137744,14.66,4.25,0.95
26-09-2018,272.55,273.85,262.35,264,264.51,5335956,10818,1411435020,286854,5.38,11.5,-8.55
25-09-2018,264.9,272.2,261,270.25,265.66,1171589,12282,311240575,153044,13.06,11.2,5.35
24-09-2018,272.25,273,263,264.55,266.9,2803506,13104,748264059,1460988,52.11,10,-7.7
21-09-2018,274.9,279.35,253.6,270.05,271.39,3124345,21747,847917978,755462,24.18,25.75,-4.85
19-09-2018,276.05,278,270.6,271.4,273.75,1717341,14542,470121725,422165,24.58,7.4,-4.65
18-09-2018,285.6,286.9,272.55,274,277.28,1777022,16513,492730381,491504,27.66,14.35,-11.6
17-09-2018,289.5,289.5,284.1,285.6,285.81,1036473,8244,296239061,200307,19.33,5.4,-3.9
14-09-2018,290,291.45,288.85,290.4,290.24,915880,6195,265824024,189211,20.66,2.6,0.4
12-09-2018,283.9,286.6,280.15,285.45,283.73,1125940,8491,319464358,124831,11.09,6.45,1.55
11-09-2018,288.3,291.5,281.2,282.3,285.93,2335721,13504,667850809,806237,34.52,10.3,-6
10-09-2018,291,293.3,284,285,287.83,1653251,11467,475850955,393967,23.83,9.3,-6
07-09-2018,296.5,296.5,290,291.85,291.96,1316405,10063,384336541,254906,19.36,6.5,-4.65
06-09-2018,298.3,300,295.1,296.65,297.45,886328,6895,263634469,112325,12.67,4.9,-1.65
05-09-2018,296.9,298.9,290.6,296.75,295.13,1072809,10034,316615495,110604,10.31,8.3,-0.15
04-09-2018,307.7,307.7,295.7,296.6,302.14,1127481,9660,340654530,191290,16.97,12,-11.1
03-09-2018,312,312.2,304.3,306.4,309.94,1011813,6743,313603397,266422,26.33,7.9,-5.6
31-08-2018,307.3,310,304.75,308.85,307.45,1333008,7732,409837961,390346,29.28,5.25,1.55
30-08-2018,310,310,306,308.15,307.74,934912,6176,287708625,141539,15.14,4,-1.85
29-08-2018,306.9,312,306,309.65,309.82,1538284,12104,476588359,309424,20.11,6,2.75
28-08-2018,308.7,310.15,303.6,304.95,305.7,812586,8744,248407536,154783,19.05,6.55,-3.75
27-08-2018,303.25,310.3,303.25,308.25,308.24,1887982,11032,581951098,737952,39.09,7.05,5
24-08-2018,301.25,305.85,299.1,300.3,301.71,1068084,10615,322246768,236721,22.16,6.75,-0.95
23-08-2018,307.9,307.9,298.35,302.25,302.22,953542,8264,288179560,127434,13.36,9.55,-5.65
21-08-2018,308.1,308.5,303.5,306.9,305.55,758375,9665,231721460,187707,24.75,5,-1.2
20-08-2018,304,308.5,303.7,307.55,306.04,1390276,10952,425483924,408237,29.36,4.8,3.55
17-08-2018,295.9,302.65,294.2,302,298.71,1395035,10438,416705491,228093,16.35,8.45,6.1
16-08-2018,293.95,298.25,290.5,292.7,294.55,1137255,8303,334980342,257674,22.66,7.75,-1.25
14-08-2018,296.95,299.1,293.75,294.7,295.61,1678183,7545,496089558,334018,19.9,5.35,-2.25
13-08-2018,296.4,302.55,291.8,294.8,296.73,2454485,16767,728331135,295730,12.05,10.75,-1.6
10-08-2018,317.7,325.85,301.1,304.45,313.02,6462515,47787,2022912325,819899,12.69,24.75,-13.25
09-08-2018,313,319.2,310.1,316.45,315.7,2508521,18620,791935378,461318,18.39,9.1,3.45
08-08-2018,305.5,310.55,303.15,308.65,307.08,1057985,7553,324887451,250314,23.66,7.4,3.15
07-08-2018,309.4,310.5,303,304,306.32,1083375,7740,331864494,191625,17.69,7.5,-5.4
06-08-2018,300.5,310.9,300.5,308.55,307.25,2032631,17606,624524638,552680,27.19,10.4,8.05
03-08-2018,295.4,299.15,294.05,298.6,296.05,3477241,15433,1029427432,1689670,48.59,5.1,3.2
02-08-2018,293.9,296.2,290.6,294,293.9,884852,6790,260061924,141946,16.04,5.6,0.1
01-08-2018,295,297.8,289,295.1,293.08,1758321,11832,515329572,133762,7.61,8.8,0.1
31-07-2018,297.4,302.3,292.25,293.4,296.22,1877491,16866,556153999,380883,20.29,10.05,-4
30-07-2018,288,299.55,287.6,297.35,296.38,1962286,16316,581588262,450736,22.97,11.95,9.35
27-07-2018,289,296.8,285,286.6,290.43,1939170,16195,563183839,264113,13.62,11.8,-2.4
26-07-2018,275,288.5,273.55,286.7,282.99,2153581,19093,609443564,478405,22.21,14.95,11.7
25-07-2018,269.4,272.55,265.8,271.45,269.27,810369,6873,218211803,187952,23.19,6.75,2.05
24-07-2018,266.4,269.25,265.7,266.7,267.35,583727,4494,156058299,110611,18.95,3.55,0.3
23-07-2018,261.5,267.35,260.7,266.4,264.49,776987,4857,205501704,184668,23.77,6.65,4.9
20-07-2018,260.9,262.9,258.65,260.95,261.06,677082,4543,176762086,268093,39.6,4.25,0.05
19-07-2018,259.1,263.2,256,260.15,260.61,772866,5172,201414952,99409,12.86,7.2,1.05
18-07-2018,260,262.65,256.05,259,259.31,882204,6345,228763389,188546,21.37,6.6,-1
17-07-2018,250.95,260,250.35,259.25,254.98,1077503,9258,274744620,277186,25.72,9.65,8.3
16-07-2018,257,257.55,251.1,251.75,253.55,481573,6682,122101555,133693,27.76,6.45,-5.25
13-07-2018,261.9,263.05,256.1,257.6,258.13,3130061,4365,807964664,2753697,87.98,6.95,-4.3
12-07-2018,261.9,264.35,261,262.75,263.06,526188,4095,138418837,78169,14.86,3.35,0.85
11-07-2018,263.45,263.45,258,258.9,259.7,586328,5295,152269140,107302,18.3,5.45,-4.55
10-07-2018,262.1,265.6,262.1,263.5,264.19,545861,4252,144212382,129253,23.68,3.5,1.4
09-07-2018,258,262.4,258,261.35,260.58,569398,4530,148373383,94453,16.59,4.4,3.35
06-07-2018,256.9,260.9,255.7,257.45,258.49,652809,5145,168747837,103819,15.9,5.2,0.55
05-07-2018,257.1,258.6,255.5,256.6,257.02,405184,3605,104138915,65971,16.28,3.1,-0.5
04-07-2018,257,258.35,254.65,257.5,256.94,764399,4157,196404161,252702,33.06,3.7,0.5
03-07-2018,260,260.7,256.7,257.75,258.42,541935,4613,140046920,56581,10.44,4,-2.25
02-07-2018,259.9,261.6,254,259.1,258.02,882392,6138,227674153,71993,8.16,7.6,-0.8
29-06-2018,257.6,263.3,257.6,259.3,260.92,569762,5265,148662349,118331,20.77,5.7,1.7
28-06-2018,260,261.95,255.85,256.85,258.3,740047,5380,191153972,115436,15.6,6.1,-3.15
27-06-2018,268,268,260.8,261.65,263.73,795485,5304,209789555,117362,14.75,7.2,-6.35
26-06-2018,267,271.1,265.45,267.15,268.15,978497,5618,262380415,207936,21.25,5.65,0.15
25-06-2018,273,275,267.4,268.3,270.21,482283,4330,130319124,86108,17.85,7.6,-4.7
22-06-2018,268,273.9,265.8,273.25,270.18,775701,5330,209578785,110727,14.27,8.1,5.25
21-06-2018,274.4,274.55,268.05,268.7,270.8,460574,3940,124725196,71108,15.44,6.5,-5.7
20-06-2018,272.55,274.75,271.55,273.25,272.88,911269,5603,248663079,265442,29.13,3.2,0.7
19-06-2018,276,276.7,270.1,272.4,272.69,1145820,6043,312458988,421971,36.83,6.6,-3.6
18-06-2018,277.5,279.7,275.55,276.85,277.02,703222,4321,194806568,157446,22.39,4.15,-0.65
15-06-2018,282.7,283.4,276.5,277.55,279.37,703218,6063,196454958,180467,25.66,6.9,-5.15
14-06-2018,287,287.15,281.25,282.7,283.1,903754,8035,255855927,169680,18.78,5.9,-4.3
13-06-2018,284,289.35,284,287.65,287.25,1470080,12722,422283394,277181,18.85,5.35,3.65
12-06-2018,273.65,284.6,273.65,282.85,279.05,1735577,10048,484311206,667744,38.47,10.95,9.2
11-06-2018,273.7,278.25,272.55,273.65,276.16,918121,7238,253549407,147171,16.03,5.7,-0.05
08-06-2018,269.05,273.2,267.05,272.7,270.66,951380,7153,257499854,118966,12.5,6.15,3.65
07-06-2018,271.4,272.7,268.4,269.25,270.64,1036913,7186,280627709,142668,13.76,4.3,-2.15
06-06-2018,263,270.8,262.15,269.9,267.61,1003521,6508,268548770,128884,12.84,8.65,6.9
05-06-2018,262,265.05,261,263.5,263.47,797511,4668,210122217,185560,23.27,4.05,1.5
04-06-2018,268.85,268.95,261.65,263.1,264.43,657500,4628,173862899,116306,17.69,7.3,-5.75
01-06-2018,269.5,269.7,264.6,266.75,266.74,746894,4966,199223758,131819,17.65,5.1,-2.75
31-05-2018,267.4,272.85,263.2,269.2,267.14,863012,6449,230548097,117098,13.57,9.65,1.8
30-05-2018,261.6,268.05,260,266.9,264.77,1077579,6133,285309413,137622,12.77,8.05,5.3
29-05-2018,270.1,271,263.45,264.9,266.77,821457,6560,219136215,116719,14.21,7.55,-5.2
28-05-2018,267.5,274,266.25,272.25,271.17,1176549,8638,319042259,264423,22.47,7.75,4.75
25-05-2018,268.2,268.7,262.65,267,265.32,1140754,7171,302663956,206540,18.11,6.05,-1.2
24-05-2018,264.7,269.5,260.8,268.5,266.06,2078061,16030,552892101,442107,21.27,8.7,3.8
23-05-2018,254.2,269.7,254.15,263.2,265.07,4757067,31908,1260947492,1004943,21.13,15.55,9
22-05-2018,244.3,259.9,241.3,254.15,250.3,4489373,26973,1123697569,818773,18.24,18.6,9.85
21-05-2018,242.7,245.85,240.25,245.1,243.62,1389712,9252,338566986,442268,31.82,5.6,2.4
18-05-2018,242.9,243.9,237.85,239.2,240.27,2252912,7320,541303746,1299681,57.69,6.05,-3.7
17-05-2018,245,245.95,242,243.3,244.25,1866104,9610,455787772,1022530,54.79,3.95,-1.7
16-05-2018,245.75,248.6,240.8,243.15,244.02,1533799,7951,374284949,416001,27.12,7.8,-2.6
15-05-2018,253.8,257.2,246,248.6,251.36,2175881,9614,546932090,869019,39.94,11.2,-5.2
14-05-2018,250,255.6,248.55,253.35,253.65,1425180,6914,361501603,720465,50.55,7.05,3.35
11-05-2018,247.15,251.8,246.1,250.9,249.32,2267400,6196,565297493,1120914,49.44,5.7,3.75
10-05-2018,247.3,250.35,246.6,247.95,248.03,1122880,4944,278503035,525432,46.79,3.75,0.65
09-05-2018,249.95,249.95,246.45,248.8,248.49,2068689,8870,514055156,928753,44.9,3.5,-1.15
08-05-2018,247.5,252.45,244.75,250,249.74,2584623,8207,645475529,1356142,52.47,7.7,2.5
07-05-2018,242,248.15,242,246.5,245.87,1721182,6479,423187266,881285,51.2,6.15,4.5
04-05-2018,243,243.85,240.65,241.95,242.02,1905471,5090,461166849,1368434,71.82,3.2,-1.05
03-05-2018,240.05,243.4,238.8,241.8,241.37,741317,5097,178930556,122368,16.51,4.6,1.75
02-05-2018,246.4,246.4,239.75,240.65,242.13,638079,6516,154500783,187404,29.37,6.65,-5.75
30-04-2018,245,249.5,244.8,246.3,246.99,961621,7457,237511179,147075,15.29,4.7,1.3
27-04-2018,232,245.75,232,242.65,242.01,1733902,13744,419619444,392944,22.66,13.75,10.65
26-04-2018,238.1,238.75,232.6,233.35,235.26,851875,8398,200409785,355867,41.77,6.15,-4.75
25-04-2018,240.5,240.7,237,237.4,238.87,696728,6274,166427672,200968,28.84,3.7,-3.1
24-04-2018,242,243.5,239.5,240.6,241.28,636887,5059,153667634,184048,28.9,4,-1.4
23-04-2018,242.5,244.85,239.25,242.7,243.06,2604328,8495,632998952,1622292,62.29,5.6,0.2
20-04-2018,245.5,245.55,239.5,241.4,241.61,1176085,14885,284156409,379499,32.27,6.05,-4.1
19-04-2018,247.9,248.2,245.2,246.25,246.63,706446,6021,174228887,186180,26.35,3,-1.65
18-04-2018,249,250,245.4,246.25,247.6,844431,5987,209079534,207857,24.62,4.6,-2.75
17-04-2018,251.5,252.55,246.8,248.2,249.33,857524,6026,213803449,172222,20.08,5.75,-3.3
16-04-2018,249,251.5,247.5,249.3,249.32,582678,4992,145275634,125993,21.62,4,0.3
13-04-2018,254.05,256.05,250.15,251.2,252.64,1005847,7764,254114202,193955,19.28,5.9,-2.85
12-04-2018,257,257.4,252.7,254.3,254.52,779024,6196,198276736,137161,17.61,4.7,-2.7
11-04-2018,263.25,263.25,256.5,257.3,258.42,858460,5882,221839837,199973,23.29,6.75,-5.95
10-04-2018,260.65,265.25,258.5,263.25,262.21,4251599,10672,1114826690,2801602,65.9,6.75,2.6
09-04-2018,261.2,262.75,257.8,260.55,261.02,1675768,8400,437413410,579956,34.61,4.95,-0.65
06-04-2018,260,261.15,255,259.8,258.56,3233693,10552,836101447,1886767,58.35,6.15,-0.2
05-04-2018,251.2,261.6,250,258.4,255.41,1541677,12242,393759994,289557,18.78,11.6,7.2
04-04-2018,251,253,245.6,246.9,249.5,915994,6969,228540730,195872,21.38,7.4,-4.1
03-04-2018,249.8,253,248.25,250.35,251.31,2233250,11768,561234737,1166127,52.22,4.75,0.55
02-04-2018,251,251.95,245.15,246.3,247.26,819715,6465,202684065,181990,22.2,6.8,-4.7
28-03-2018,252.4,255.9,249.15,250.1,252.17,1095310,9363,276205291,226861,20.71,6.75,-2.3
27-03-2018,250.7,255.2,248.2,253.85,251.24,2726226,12231,684934262,1323253,48.54,7,3.15
26-03-2018,235,247.5,234.45,246.35,242.98,3101683,14649,753652007,1526210,49.21,13.05,11.35
23-03-2018,238.6,238.6,232.5,234.6,234.76,1993347,13791,467958749,673156,33.77,6.1,-4
22-03-2018,246.9,247.2,241,241.6,243.61,2448373,14205,596457768,874068,35.7,6.2,-5.3
21-03-2018,251,254,247.2,247.7,250.8,1581298,8213,396589570,598699,37.86,6.8,-3.3
20-03-2018,247,252.3,245.45,249.25,249.62,1135716,7562,283494362,257092,22.64,6.85,2.25
19-03-2018,253,253.8,246.1,248.1,248.9,1074901,8707,267541325,269401,25.06,7.7,-4.9
16-03-2018,253,255.6,250.5,252.6,253.21,1834475,13379,464508112,757155,41.27,5.1,-0.4
15-03-2018,257.9,258.85,253.1,254.1,255.85,847186,6827,216755907,178696,21.09,5.75,-3.8
14-03-2018,252.05,257.6,250,257,254,1416650,9682,359829143,137968,9.74,7.6,4.95
13-03-2018,251.85,262.4,250,254.9,256.96,2170015,14519,557601175,336322,15.5,12.4,3.05
12-03-2018,254,255,247.4,252.85,250.64,1189923,9886,298243637,348792,29.31,7.6,-1.15
09-03-2018,257.05,257.55,251.9,253.15,253.9,970104,7431,246311984,143334,14.78,5.65,-3.9
08-03-2018,247,257.5,244.4,256.75,251.66,1871880,14220,471076815,337373,18.02,13.1,9.75
07-03-2018,255.95,255.95,246,246.65,248.7,2370683,14479,589599558,1142292,48.18,9.95,-9.3
06-03-2018,266,266.1,255,256.5,261.43,1478458,13163,386520060,552316,37.36,11.1,-9.5
05-03-2018,260.8,268,258.75,263.8,262.74,1259416,8924,330900203,312133,24.78,9.25,3
01-03-2018,266.8,270,261.3,262.55,264.48,3299546,25431,872665491,1546499,46.87,8.7,-4.25
28-02-2018,264.8,270.4,260.9,268.75,266.92,3090656,15604,824947303,1276064,41.29,9.5,3.95
27-02-2018,273.95,275.85,266.1,267.8,269.08,2343314,13061,630548381,1131926,48.3,9.75,-6.15
26-02-2018,280,280.4,273.75,274.75,275.74,1976330,9379,544955931,1069308,54.11,6.65,-5.25
23-02-2018,273.05,277.35,272.7,276.1,275.89,1803816,9220,497662954,858976,47.62,4.65,3.05
22-02-2018,271.6,273.5,269.25,272.6,272.28,1232294,7750,335532917,419397,34.03,4.25,1
21-02-2018,272,274,267.3,273.1,271.36,2068366,12916,561266892,753663,36.44,6.7,1.1
20-02-2018,268.2,273.95,264.75,269.65,269.9,3655220,14559,986553439,1470820,40.24,9.2,1.45
19-02-2018,271.2,271.75,256.6,267.65,262.89,3120693,22956,820401245,894204,28.65,15.15,-3.55
16-02-2018,280.05,281.2,270,271.75,273.58,3887817,16314,1063610994,2324787,59.8,11.2,-8.3
15-02-2018,275,282,274.45,278.85,279.28,2897772,16577,809286960,971654,33.53,7.55,3.85
14-02-2018,289,289.4,275.8,276.8,280.84,4035985,25801,1133473178,1642615,40.7,13.6,-12.2
12-02-2018,288,292.4,285,288.5,289.16,2614328,21726,755958531,642095,24.56,7.4,0.5
09-02-2018,297.95,300.55,295.05,296.4,297.76,1480654,11369,440886095,328317,22.17,5.5,-1.55
08-02-2018,293,308.05,292.15,301.45,298.89,1575362,9778,470867681,337390,21.42,15.9,8.45
07-02-2018,295.6,297.95,290.1,292.75,293.3,1658643,10069,486473915,218492,13.17,7.85,-2.85
06-02-2018,286,297.05,283.1,291.5,287.29,7376854,16778,2119310357,5612241,76.08,13.95,5.5
05-02-2018,292.7,300,289.8,297.7,295.08,1100646,9262,324777831,195565,17.77,10.2,5
02-02-2018,302,305.4,295.05,296.9,300.07,1746741,14663,524140104,531984,30.46,10.35,-5.1
01-02-2018,316.05,317.45,304.5,305.55,310.21,2992953,16984,928444367,797072,26.63,12.95,-10.5
31-01-2018,313,316.45,307.65,312.75,311.38,1593330,9634,496130695,619306,38.87,8.8,-0.25
30-01-2018,311.05,318.75,310.8,312.85,314.57,1516354,9902,477002253,446749,29.46,7.95,1.8
29-01-2018,313.8,318,310,311.1,312.69,1897912,12641,593465361,761651,40.13,8,-2.7
25-01-2018,333,334.8,312,313.15,318.28,2511198,19114,799255230,587236,23.38,22.8,-19.85
24-01-2018,317.8,330.6,316.1,329.5,324.03,4061533,26140,1316050072,1268374,31.23,14.5,11.7
23-01-2018,306.25,319.95,306.25,318,315.06,2680572,18555,844550040,1242596,46.36,13.7,11.75
22-01-2018,309.4,309.4,304,306.25,306.34,1371793,6051,420239664,727811,53.06,5.4,-3.15
19-01-2018,302.75,309.8,302.45,309.05,306.9,2100878,10399,644767202,1086697,51.73,7.35,6.3
